RESULT_COUNT: 3852,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
OWNER_CIK,OWNER_NAME,FILING_DATE,FILING_URL,DIRECTOR,OFFICER,TEN_PERCENT_OWNER,OTHER_RELATION,OFFICER_TITLE,DERIVATIVE_TRANSACTION,SECURITY_TITLE,CONVERSION_EXERCISE_PRICE,TRANSACTION_DATE,DEEMED_EXECUTION_DATE,TRANSACTION_TYPE_CODE,ACQUISITION_DISPOSITION_CODE,AMOUNT_OF_SHARES,EXERCISE_DATE,EXPIRATION_DATE,UNDERLYING_SECURITY_TITLE,UNDERLYING_SHARES,TRANSACTION_PRICE,TOTAL_SHARES_OWNED,OWNERSHIP_TYPE_CODE,REPORT_LINE_NUMBER
0001407612,O'Brien Joseph J Jr,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011730/xslF345X03/form4.xml,,true,,,Executive Vice President,true,Stock Options (Right to Buy),27.96,,,,,,2009-03-26,2015-03-26,Common Stock,5000.0,,5000.0,D,10
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,2011-03-30,,A,A,6140.0,,,,,0.0,6140.0,D,1
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,5448.75,I,2
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,1854.0,D,3
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,2259.9782,D,4
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,200.0,D,5
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,750.0,D,6
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,5276.0,D,7
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,7650.0,D,8
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",true,Stock Options (Right to Buy),32.25,,,,,,2001-12-21,2011-12-21,Common Stock,1500.0,,1500.0,D,9
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",true,Stock Options (Right to Buy),31.25,,,,,,2002-12-11,2012-12-11,Common Stock,1750.0,,1750.0,D,10
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",true,Stock Options (Right to Buy),38.91,,,,,,2003-12-17,2013-12-17,Common Stock,2200.0,,2200.0,D,11
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",true,Stock Options (Right to Buy),38.0,,,,,,2004-12-15,2014-12-15,Common Stock,6050.0,,6050.0,D,12
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",true,Stock Options (Right to Buy),38.13,,,,,,2005-12-14,2012-12-14,Common Stock,6395.0,,6395.0,D,13
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",true,Stock Options (Right to Buy),37.4,,,,,,2007-12-13,2013-12-13,Common Stock,5000.0,,5000.0,D,14
0001312729,Mantua Philip J,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011729/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",true,Stock Options (Right to Buy),27.96,,,,,,2009-03-26,2015-03-26,Common Stock,5750.0,,5750.0,D,15
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011728/xslF345X03/form4a.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,2011-03-30,,A,A,4213.0,,,,,0.0,4213.0,D,1
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,2011-03-30,,A,A,2809.0,,,,,0.0,2809.0,D,1
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,1794.2826,D,2
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,3168.1874,I,3
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,100.0,D,4
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,510.0,D,5
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,2810.0,D,6
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,5250.0,D,7
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",true,Stock Options (Right to Buy),32.25,,,,,,2001-12-21,2011-12-21,Common Stock,3000.0,,3000.0,D,8
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",true,Stock Options (Right to Buy),31.25,,,,,,2002-12-11,2012-12-11,Common Stock,4700.0,,4700.0,D,9
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",true,Stock Options (Right to Buy),38.91,,,,,,2003-12-17,2013-12-17,Common Stock,5000.0,,5000.0,D,10
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",true,Stock Options (Right to Buy),38.0,,,,,,2004-12-15,2014-12-15,Common Stock,6050.0,,6050.0,D,11
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",true,Stock Options (Right to Buy),38.13,,,,,,2005-12-14,2012-12-14,Common Stock,6395.0,,6395.0,D,12
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",true,Stock Options (Right to Buy),37.4,,,,,,2007-12-13,2013-12-13,Common Stock,3000.0,,3000.0,D,13
0001238410,KUYKENDALL RONALD E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011727/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",true,Stock Options (Right to Buy),27.96,,,,,,2009-03-26,2015-03-26,Common Stock,4000.0,,4000.0,D,14
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,2011-03-30,,A,A,6380.0,,,,,0.0,6380.0,D,1
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,8840.0,D,2
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,2508.3575,I,3
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,200.0,D,4
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,600.0,D,5
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,5715.0,D,6
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,7950.0,D,7
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,true,Stock Options (Right to Buy),32.25,,,,,,2001-12-21,2011-12-21,Common Stock,3000.0,,3000.0,D,8
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,true,Stock Options (Right to Buy),31.25,,,,,,2002-12-11,2012-12-11,Common Stock,4700.0,,4700.0,D,9
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,true,Stock Options (Right to Buy),38.91,,,,,,2003-12-17,2013-12-17,Common Stock,5000.0,,5000.0,D,10
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,true,Stock Options (Right to Buy),38.0,,,,,,2004-12-15,2014-12-15,Common Stock,6050.0,,6050.0,D,11
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,true,Stock Options (Right to Buy),38.13,,,,,,2005-12-14,2012-12-14,Common Stock,6395.0,,6395.0,D,12
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,true,Stock Options (Right to Buy),27.96,,,,,,2009-03-26,2015-03-26,Common Stock,5000.0,,5000.0,D,13
0001238404,CACERES R LOUIS,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011726/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,true,Stock Options (Right to Buy),37.4,,,,,,2007-12-13,2013-12-13,Common Stock,5000.0,,5000.0,D,14
0001224739,STARLIPER DENNIS A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011725/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2011-03-30,,A,A,1338.0,,,,,0.0,1338.0,D,1
0001224739,STARLIPER DENNIS A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011725/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,2000.0,D,2
0001224739,STARLIPER DENNIS A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011725/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1333.0,D,3
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2011-03-30,,A,A,1338.0,,,,,0.0,1338.0,D,1
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,54737.6444,D,2
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,53.0,D,3
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,112.0,D,4
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,555.0,D,5
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1333.0,D,6
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),31.25,,,,,,2002-12-11,2012-12-11,Common Stock,746.0,,746.0,D,7
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.91,,,,,,2003-12-17,2013-12-17,Common Stock,966.0,,966.0,D,8
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.0,,,,,,2004-12-15,2014-12-15,Common Stock,1275.0,,1275.0,D,9
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.13,,,,,,2005-12-14,2012-12-14,Common Stock,1717.0,,1717.0,D,10
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),37.4,,,,,,2007-12-13,2013-12-13,Common Stock,1251.0,,1251.0,D,11
0001238449,RUPPERT CRAIG A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011724/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),27.96,,,,,,2009-03-26,2015-03-26,Common Stock,1260.0,,1260.0,D,12
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2011-03-30,,A,A,1338.0,,,,,0.0,1338.0,D,1
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,12511.4686,D,2
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,643.42,I,3
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1380.7962,I,4
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,4569.0,I,5
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1800.0,I,6
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,53.0,D,7
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,112.0,D,8
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,555.0,D,9
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1333.0,D,10
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),32.25,,,,,,2001-12-21,2011-12-21,Common Stock,662.0,,662.0,D,11
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),31.25,,,,,,2002-12-11,2012-12-11,Common Stock,840.0,,840.0,D,12
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.91,,,,,,2003-12-17,2013-12-17,Common Stock,704.0,,704.0,D,13
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.0,,,,,,2004-12-15,2014-12-15,Common Stock,1125.0,,1125.0,D,14
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.13,,,,,,2005-12-14,2012-12-14,Common Stock,1806.0,,1806.0,D,15
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),37.4,,,,,,2007-12-13,2013-12-13,Common Stock,1251.0,,1251.0,D,16
0001238444,RIPPEON DAVID E,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011723/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),27.96,,,,,,2009-03-26,2015-03-26,Common Stock,1260.0,,1260.0,D,17
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2011-03-30,,A,A,1338.0,,,,,0.0,1338.0,D,1
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,145214.0,D,2
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,11626.0,D,3
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,53.0,D,4
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,112.0,D,5
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,555.0,D,6
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1333.0,D,7
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),32.25,,,,,,2001-12-21,2011-12-21,Common Stock,924.0,,924.0,D,8
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),31.25,,,,,,2002-12-11,2012-12-11,Common Stock,1229.0,,1229.0,D,9
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.91,,,,,,2003-12-17,2013-12-17,Common Stock,1386.0,,1386.0,D,10
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.0,,,,,,2004-12-15,2014-12-15,Common Stock,1567.0,,1567.0,D,11
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.13,,,,,,2005-12-14,2012-12-14,Common Stock,2372.0,,2372.0,D,12
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),37.4,,,,,,2007-12-13,2013-12-13,Common Stock,1251.0,,1251.0,D,13
0001238440,ORNDORFF ROBERT L JR,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011720/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),27.96,,,,,,2009-03-26,2015-03-26,Common Stock,1260.0,,1260.0,D,14
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2011-03-30,,A,A,1338.0,,,,,0.0,1338.0,D,1
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,8116.0,D,2
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1900.0,I,3
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,53.0,D,4
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,112.0,D,5
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,555.0,D,6
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1333.0,D,7
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.13,,,,,,2005-12-14,2012-12-14,Common Stock,788.0,,788.0,D,8
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),37.4,,,,,,2007-12-13,2013-12-13,Common Stock,1251.0,,1251.0,D,9
0001337465,Little Pamela A,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011715/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),27.96,,,,,,2009-03-26,2015-03-26,Common Stock,1260.0,,1260.0,D,10
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2011-03-30,,A,A,1338.0,,,,,0.0,1338.0,I,1
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,15297.4158,D,2
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,2265.0,I,3
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,53.0,I,4
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,112.0,I,5
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,555.0,I,6
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1333.0,I,7
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),32.25,,,,,,2001-12-21,2011-12-21,Common Stock,0.0,,0.0,D,8
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),31.25,,,,,,2002-12-11,2012-12-11,Common Stock,266.0,,266.0,D,9
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.91,,,,,,2003-12-17,2013-12-17,Common Stock,924.0,,924.0,D,10
0001238426,GRAHAM SOLOMON,2011-04-01,https://www.sec.gov/Archives/edgar/data/824410/000112760211011712/xslF345X03/form4.xml,true,,,,,true,Stock Options (Right to Buy),38.0,,,,,,2004-12-15,2014-12-15,Common Stock,1275.0,,1275.0,D,11
